variant,entry_mode,return,max_drawdown,trade_count,gross_closed_pnl,net_closed_pnl,profit_factor,avg_winner,avg_loser,expectancy_per_trade,avg_R_realized,remove_best_trade_net,mfe_capture_ratio,squeeze_bw_q,squeeze_atr_q,range_pos_threshold,take_R,trail_start_R,winner_loser_ratio,return_over_dd
PP_BW0.30_AQ0.35_RP0.60_TK12_TS2.0,chase,0.020121100879780807,-0.010535275599875438,21,215.89337311439613,204.7197850493961,2.729727684901563,64.6147101389819,-7.3971103528445905,9.748561192828387,1.661139448013016,83.55098349362186,-4.43283912444281,0.3,0.35,0.6,12.0,2.0,8.735128591685001,1.909878929035203
PP_BW0.30_AQ0.35_RP0.65_TK12_TS1.2,chase,0.020121100879780807,-0.010535275599875438,21,215.89337311439613,204.7197850493961,2.729727684901563,64.6147101389819,-7.3971103528445905,9.748561192828387,1.661139448013016,83.55098349362186,-4.43283912444281,0.3,0.35,0.65,12.0,1.2,8.735128591685001,1.909878929035203
PP_BW0.30_AQ0.35_RP0.65_TK12_TS1.6,chase,0.020121100879780807,-0.010535275599875438,21,215.89337311439613,204.7197850493961,2.729727684901563,64.6147101389819,-7.3971103528445905,9.748561192828387,1.661139448013016,83.55098349362186,-4.43283912444281,0.3,0.35,0.65,12.0,1.6,8.735128591685001,1.909878929035203
PP_BW0.30_AQ0.35_RP0.65_TK12_TS2.0,chase,0.020121100879780807,-0.010535275599875438,21,215.89337311439613,204.7197850493961,2.729727684901563,64.6147101389819,-7.3971103528445905,9.748561192828387,1.661139448013016,83.55098349362186,-4.43283912444281,0.3,0.35,0.65,12.0,2.0,8.735128591685001,1.909878929035203
PP_BW0.25_AQ0.40_RP0.55_TK12_TS1.2,chase,0.019806921713576786,-0.010532208140388799,22,212.69835872516362,201.67147339516362,2.6611863477198145,64.6147101389819,-7.1412986646909395,9.16688515432562,1.5391201081681558,80.50267183938934,-4.450202120559926,0.25,0.4,0.55,12.0,1.2,9.048033582247367,1.8806048503372634
PP_BW0.25_AQ0.40_RP0.55_TK12_TS1.6,chase,0.019806921713576786,-0.010532208140388799,22,212.69835872516362,201.67147339516362,2.6611863477198145,64.6147101389819,-7.1412986646909395,9.16688515432562,1.5391201081681558,80.50267183938934,-4.450202120559926,0.25,0.4,0.55,12.0,1.6,9.048033582247367,1.8806048503372634
PP_BW0.25_AQ0.40_RP0.55_TK12_TS2.0,chase,0.019806921713576786,-0.010532208140388799,22,212.69835872516362,201.67147339516362,2.6611863477198145,64.6147101389819,-7.1412986646909395,9.16688515432562,1.5391201081681558,80.50267183938934,-4.450202120559926,0.25,0.4,0.55,12.0,2.0,9.048033582247367,1.8806048503372634
PP_BW0.25_AQ0.40_RP0.60_TK12_TS1.2,chase,0.019806921713576786,-0.010532208140388799,22,212.69835872516362,201.67147339516362,2.6611863477198145,64.6147101389819,-7.1412986646909395,9.16688515432562,1.5391201081681558,80.50267183938934,-4.450202120559926,0.25,0.4,0.6,12.0,1.2,9.048033582247367,1.8806048503372634
PP_BW0.25_AQ0.40_RP0.60_TK12_TS1.6,chase,0.019806921713576786,-0.010532208140388799,22,212.69835872516362,201.67147339516362,2.6611863477198145,64.6147101389819,-7.1412986646909395,9.16688515432562,1.5391201081681558,80.50267183938934,-4.450202120559926,0.25,0.4,0.6,12.0,1.6,9.048033582247367,1.8806048503372634
PP_BW0.25_AQ0.40_RP0.60_TK12_TS2.0,chase,0.019806921713576786,-0.010532208140388799,22,212.69835872516362,201.67147339516362,2.6611863477198145,64.6147101389819,-7.1412986646909395,9.16688515432562,1.5391201081681558,80.50267183938934,-4.450202120559926,0.25,0.4,0.6,12.0,2.0,9.048033582247367,1.8806048503372634
PP_BW0.25_AQ0.40_RP0.65_TK12_TS1.2,chase,0.019806921713576786,-0.010532208140388799,22,212.69835872516362,201.67147339516362,2.6611863477198145,64.6147101389819,-7.1412986646909395,9.16688515432562,1.5391201081681558,80.50267183938934,-4.450202120559926,0.25,0.4,0.65,12.0,1.2,9.048033582247367,1.8806048503372634
PP_BW0.25_AQ0.40_RP0.65_TK12_TS1.6,chase,0.019806921713576786,-0.010532208140388799,22,212.69835872516362,201.67147339516362,2.6611863477198145,64.6147101389819,-7.1412986646909395,9.16688515432562,1.5391201081681558,80.50267183938934,-4.450202120559926,0.25,0.4,0.65,12.0,1.6,9.048033582247367,1.8806048503372634
PP_BW0.25_AQ0.40_RP0.65_TK12_TS2.0,chase,0.019806921713576786,-0.010532208140388799,22,212.69835872516362,201.67147339516362,2.6611863477198145,64.6147101389819,-7.1412986646909395,9.16688515432562,1.5391201081681558,80.50267183938934,-4.450202120559926,0.25,0.4,0.65,12.0,2.0,9.048033582247367,1.8806048503372634
PP_BW0.30_AQ0.40_RP0.55_TK12_TS1.2,chase,0.01865542892556893,-0.01136753308562477,23,201.82326117630836,190.32932703130837,2.433804965507491,64.6147101389819,-7.374679092422288,8.275188131796016,1.4261381376344089,69.16052547553406,-4.4428060234768045,0.3,0.4,0.55,12.0,1.2,8.761697875826966,1.641114988190387
PP_BW0.30_AQ0.40_RP0.55_TK12_TS1.6,chase,0.01865542892556893,-0.01136753308562477,23,201.82326117630836,190.32932703130837,2.433804965507491,64.6147101389819,-7.374679092422288,8.275188131796016,1.4261381376344089,69.16052547553406,-4.4428060234768045,0.3,0.4,0.55,12.0,1.6,8.761697875826966,1.641114988190387
PP_BW0.30_AQ0.40_RP0.55_TK12_TS2.0,chase,0.01865542892556893,-0.01136753308562477,23,201.82326117630836,190.32932703130837,2.433804965507491,64.6147101389819,-7.374679092422288,8.275188131796016,1.4261381376344089,69.16052547553406,-4.4428060234768045,0.3,0.4,0.55,12.0,2.0,8.761697875826966,1.641114988190387
PP_BW0.30_AQ0.40_RP0.60_TK12_TS1.2,chase,0.01865542892556893,-0.01136753308562477,23,201.82326117630836,190.32932703130837,2.433804965507491,64.6147101389819,-7.374679092422288,8.275188131796016,1.4261381376344089,69.16052547553406,-4.4428060234768045,0.3,0.4,0.6,12.0,1.2,8.761697875826966,1.641114988190387
PP_BW0.30_AQ0.40_RP0.60_TK12_TS1.6,chase,0.01865542892556893,-0.01136753308562477,23,201.82326117630836,190.32932703130837,2.433804965507491,64.6147101389819,-7.374679092422288,8.275188131796016,1.4261381376344089,69.16052547553406,-4.4428060234768045,0.3,0.4,0.6,12.0,1.6,8.761697875826966,1.641114988190387
PP_BW0.30_AQ0.40_RP0.60_TK12_TS2.0,chase,0.01865542892556893,-0.01136753308562477,23,201.82326117630836,190.32932703130837,2.433804965507491,64.6147101389819,-7.374679092422288,8.275188131796016,1.4261381376344089,69.16052547553406,-4.4428060234768045,0.3,0.4,0.6,12.0,2.0,8.761697875826966,1.641114988190387
PP_BW0.30_AQ0.40_RP0.65_TK12_TS1.2,chase,0.01865542892556893,-0.01136753308562477,23,201.82326117630836,190.32932703130837,2.433804965507491,64.6147101389819,-7.374679092422288,8.275188131796016,1.4261381376344089,69.16052547553406,-4.4428060234768045,0.3,0.4,0.65,12.0,1.2,8.761697875826966,1.641114988190387
PP_BW0.30_AQ0.40_RP0.65_TK12_TS1.6,chase,0.01865542892556893,-0.01136753308562477,23,201.82326117630836,190.32932703130837,2.433804965507491,64.6147101389819,-7.374679092422288,8.275188131796016,1.4261381376344089,69.16052547553406,-4.4428060234768045,0.3,0.4,0.65,12.0,1.6,8.761697875826966,1.641114988190387
PP_BW0.30_AQ0.40_RP0.65_TK12_TS2.0,chase,0.01865542892556893,-0.01136753308562477,23,201.82326117630836,190.32932703130837,2.433804965507491,64.6147101389819,-7.374679092422288,8.275188131796016,1.4261381376344089,69.16052547553406,-4.4428060234768045,0.3,0.4,0.65,12.0,2.0,8.761697875826966,1.641114988190387
PP_BW0.20_AQ0.30_RP0.55_TK8_TS1.2,chase,0.01845371066095014,-0.009012141113073802,19,196.27714563234605,187.69097228234605,3.180137040015842,45.63038944158438,-6.62241264362771,9.878472225386634,1.7306541249268703,107.1354791451632,-2.571307021842555,0.2,0.3,0.55,8.0,1.2,6.8902969200343245,2.04764999009831
PP_BW0.20_AQ0.30_RP0.55_TK8_TS1.6,chase,0.01845371066095014,-0.009012141113073802,19,196.27714563234605,187.69097228234605,3.180137040015842,45.63038944158438,-6.62241264362771,9.878472225386634,1.7306541249268703,107.1354791451632,-2.571307021842555,0.2,0.3,0.55,8.0,1.6,6.8902969200343245,2.04764999009831
PP_BW0.20_AQ0.30_RP0.55_TK8_TS2.0,chase,0.01845371066095014,-0.009012141113073802,19,196.27714563234605,187.69097228234605,3.180137040015842,45.63038944158438,-6.62241264362771,9.878472225386634,1.7306541249268703,107.1354791451632,-2.571307021842555,0.2,0.3,0.55,8.0,2.0,6.8902969200343245,2.04764999009831
PP_BW0.20_AQ0.30_RP0.60_TK8_TS1.2,chase,0.01845371066095014,-0.009012141113073802,19,196.27714563234605,187.69097228234605,3.180137040015842,45.63038944158438,-6.62241264362771,9.878472225386634,1.7306541249268703,107.1354791451632,-2.571307021842555,0.2,0.3,0.6,8.0,1.2,6.8902969200343245,2.04764999009831
PP_BW0.20_AQ0.30_RP0.60_TK8_TS1.6,chase,0.01845371066095014,-0.009012141113073802,19,196.27714563234605,187.69097228234605,3.180137040015842,45.63038944158438,-6.62241264362771,9.878472225386634,1.7306541249268703,107.1354791451632,-2.571307021842555,0.2,0.3,0.6,8.0,1.6,6.8902969200343245,2.04764999009831
PP_BW0.20_AQ0.30_RP0.60_TK8_TS2.0,chase,0.01845371066095014,-0.009012141113073802,19,196.27714563234605,187.69097228234605,3.180137040015842,45.63038944158438,-6.62241264362771,9.878472225386634,1.7306541249268703,107.1354791451632,-2.571307021842555,0.2,0.3,0.6,8.0,2.0,6.8902969200343245,2.04764999009831
PP_BW0.20_AQ0.30_RP0.65_TK8_TS1.2,chase,0.01845371066095014,-0.009012141113073802,19,196.27714563234605,187.69097228234605,3.180137040015842,45.63038944158438,-6.62241264362771,9.878472225386634,1.7306541249268703,107.1354791451632,-2.571307021842555,0.2,0.3,0.65,8.0,1.2,6.8902969200343245,2.04764999009831
PP_BW0.20_AQ0.30_RP0.65_TK8_TS1.6,chase,0.01845371066095014,-0.009012141113073802,19,196.27714563234605,187.69097228234605,3.180137040015842,45.63038944158438,-6.62241264362771,9.878472225386634,1.7306541249268703,107.1354791451632,-2.571307021842555,0.2,0.3,0.65,8.0,1.6,6.8902969200343245,2.04764999009831
PP_BW0.20_AQ0.30_RP0.65_TK8_TS2.0,chase,0.01845371066095014,-0.009012141113073802,19,196.27714563234605,187.69097228234605,3.180137040015842,45.63038944158438,-6.62241264362771,9.878472225386634,1.7306541249268703,107.1354791451632,-2.571307021842555,0.2,0.3,0.65,8.0,2.0,6.8902969200343245,2.04764999009831
PP_BW0.20_AQ0.35_RP0.55_TK8_TS1.2,chase,0.01845371066095014,-0.009012141113073802,19,196.27714563234605,187.69097228234605,3.180137040015842,45.63038944158438,-6.62241264362771,9.878472225386634,1.7306541249268703,107.1354791451632,-2.571307021842555,0.2,0.35,0.55,8.0,1.2,6.8902969200343245,2.04764999009831
PP_BW0.20_AQ0.35_RP0.55_TK8_TS1.6,chase,0.01845371066095014,-0.009012141113073802,19,196.27714563234605,187.69097228234605,3.180137040015842,45.63038944158438,-6.62241264362771,9.878472225386634,1.7306541249268703,107.1354791451632,-2.571307021842555,0.2,0.35,0.55,8.0,1.6,6.8902969200343245,2.04764999009831
PP_BW0.20_AQ0.35_RP0.55_TK8_TS2.0,chase,0.01845371066095014,-0.009012141113073802,19,196.27714563234605,187.69097228234605,3.180137040015842,45.63038944158438,-6.62241264362771,9.878472225386634,1.7306541249268703,107.1354791451632,-2.571307021842555,0.2,0.35,0.55,8.0,2.0,6.8902969200343245,2.04764999009831
PP_BW0.20_AQ0.35_RP0.60_TK8_TS1.2,chase,0.01845371066095014,-0.009012141113073802,19,196.27714563234605,187.69097228234605,3.180137040015842,45.63038944158438,-6.62241264362771,9.878472225386634,1.7306541249268703,107.1354791451632,-2.571307021842555,0.2,0.35,0.6,8.0,1.2,6.8902969200343245,2.04764999009831
PP_BW0.20_AQ0.35_RP0.60_TK8_TS1.6,chase,0.01845371066095014,-0.009012141113073802,19,196.27714563234605,187.69097228234605,3.180137040015842,45.63038944158438,-6.62241264362771,9.878472225386634,1.7306541249268703,107.1354791451632,-2.571307021842555,0.2,0.35,0.6,8.0,1.6,6.8902969200343245,2.04764999009831
PP_BW0.20_AQ0.35_RP0.60_TK8_TS2.0,chase,0.01845371066095014,-0.009012141113073802,19,196.27714563234605,187.69097228234605,3.180137040015842,45.63038944158438,-6.62241264362771,9.878472225386634,1.7306541249268703,107.1354791451632,-2.571307021842555,0.2,0.35,0.6,8.0,2.0,6.8902969200343245,2.04764999009831
PP_BW0.20_AQ0.35_RP0.65_TK8_TS1.2,chase,0.01845371066095014,-0.009012141113073802,19,196.27714563234605,187.69097228234605,3.180137040015842,45.63038944158438,-6.62241264362771,9.878472225386634,1.7306541249268703,107.1354791451632,-2.571307021842555,0.2,0.35,0.65,8.0,1.2,6.8902969200343245,2.04764999009831
PP_BW0.20_AQ0.35_RP0.65_TK8_TS1.6,chase,0.01845371066095014,-0.009012141113073802,19,196.27714563234605,187.69097228234605,3.180137040015842,45.63038944158438,-6.62241264362771,9.878472225386634,1.7306541249268703,107.1354791451632,-2.571307021842555,0.2,0.35,0.65,8.0,1.6,6.8902969200343245,2.04764999009831
PP_BW0.20_AQ0.35_RP0.65_TK8_TS2.0,chase,0.01845371066095014,-0.009012141113073802,19,196.27714563234605,187.69097228234605,3.180137040015842,45.63038944158438,-6.62241264362771,9.878472225386634,1.7306541249268703,107.1354791451632,-2.571307021842555,0.2,0.35,0.65,8.0,2.0,6.8902969200343245,2.04764999009831
PP_BW0.20_AQ0.30_RP0.55_TK10_TS1.2,chase,0.01804442402113171,-0.009031426435612944,19,193.56588735503504,183.59675025503506,3.023103470663992,54.869360954283025,-6.482146751170006,9.66298685552816,1.529441027027381,82.74648178355653,-2.7360851133943327,0.2,0.3,0.55,10.0,1.2,8.464689717859178,1.9979594751476348
PP_BW0.20_AQ0.30_RP0.55_TK10_TS1.6,chase,0.01804442402113171,-0.009031426435612944,19,193.56588735503504,183.59675025503506,3.023103470663992,54.869360954283025,-6.482146751170006,9.66298685552816,1.529441027027381,82.74648178355653,-2.7360851133943327,0.2,0.3,0.55,10.0,1.6,8.464689717859178,1.9979594751476348
PP_BW0.20_AQ0.30_RP0.55_TK10_TS2.0,chase,0.01804442402113171,-0.009031426435612944,19,193.56588735503504,183.59675025503506,3.023103470663992,54.869360954283025,-6.482146751170006,9.66298685552816,1.529441027027381,82.74648178355653,-2.7360851133943327,0.2,0.3,0.55,10.0,2.0,8.464689717859178,1.9979594751476348
PP_BW0.20_AQ0.30_RP0.60_TK10_TS1.2,chase,0.01804442402113171,-0.009031426435612944,19,193.56588735503504,183.59675025503506,3.023103470663992,54.869360954283025,-6.482146751170006,9.66298685552816,1.529441027027381,82.74648178355653,-2.7360851133943327,0.2,0.3,0.6,10.0,1.2,8.464689717859178,1.9979594751476348
PP_BW0.20_AQ0.30_RP0.60_TK10_TS1.6,chase,0.01804442402113171,-0.009031426435612944,19,193.56588735503504,183.59675025503506,3.023103470663992,54.869360954283025,-6.482146751170006,9.66298685552816,1.529441027027381,82.74648178355653,-2.7360851133943327,0.2,0.3,0.6,10.0,1.6,8.464689717859178,1.9979594751476348
PP_BW0.20_AQ0.30_RP0.60_TK10_TS2.0,chase,0.01804442402113171,-0.009031426435612944,19,193.56588735503504,183.59675025503506,3.023103470663992,54.869360954283025,-6.482146751170006,9.66298685552816,1.529441027027381,82.74648178355653,-2.7360851133943327,0.2,0.3,0.6,10.0,2.0,8.464689717859178,1.9979594751476348
PP_BW0.20_AQ0.30_RP0.65_TK10_TS1.2,chase,0.01804442402113171,-0.009031426435612944,19,193.56588735503504,183.59675025503506,3.023103470663992,54.869360954283025,-6.482146751170006,9.66298685552816,1.529441027027381,82.74648178355653,-2.7360851133943327,0.2,0.3,0.65,10.0,1.2,8.464689717859178,1.9979594751476348
PP_BW0.20_AQ0.30_RP0.65_TK10_TS1.6,chase,0.01804442402113171,-0.009031426435612944,19,193.56588735503504,183.59675025503506,3.023103470663992,54.869360954283025,-6.482146751170006,9.66298685552816,1.529441027027381,82.74648178355653,-2.7360851133943327,0.2,0.3,0.65,10.0,1.6,8.464689717859178,1.9979594751476348
PP_BW0.20_AQ0.30_RP0.65_TK10_TS2.0,chase,0.01804442402113171,-0.009031426435612944,19,193.56588735503504,183.59675025503506,3.023103470663992,54.869360954283025,-6.482146751170006,9.66298685552816,1.529441027027381,82.74648178355653,-2.7360851133943327,0.2,0.3,0.65,10.0,2.0,8.464689717859178,1.9979594751476348
PP_BW0.20_AQ0.35_RP0.55_TK10_TS1.2,chase,0.01804442402113171,-0.009031426435612944,19,193.56588735503504,183.59675025503506,3.023103470663992,54.869360954283025,-6.482146751170006,9.66298685552816,1.529441027027381,82.74648178355653,-2.7360851133943327,0.2,0.35,0.55,10.0,1.2,8.464689717859178,1.9979594751476348
PP_BW0.20_AQ0.35_RP0.55_TK10_TS1.6,chase,0.01804442402113171,-0.009031426435612944,19,193.56588735503504,183.59675025503506,3.023103470663992,54.869360954283025,-6.482146751170006,9.66298685552816,1.529441027027381,82.74648178355653,-2.7360851133943327,0.2,0.35,0.55,10.0,1.6,8.464689717859178,1.9979594751476348
PP_BW0.20_AQ0.35_RP0.55_TK10_TS2.0,chase,0.01804442402113171,-0.009031426435612944,19,193.56588735503504,183.59675025503506,3.023103470663992,54.869360954283025,-6.482146751170006,9.66298685552816,1.529441027027381,82.74648178355653,-2.7360851133943327,0.2,0.35,0.55,10.0,2.0,8.464689717859178,1.9979594751476348
PP_BW0.20_AQ0.35_RP0.60_TK10_TS1.2,chase,0.01804442402113171,-0.009031426435612944,19,193.56588735503504,183.59675025503506,3.023103470663992,54.869360954283025,-6.482146751170006,9.66298685552816,1.529441027027381,82.74648178355653,-2.7360851133943327,0.2,0.35,0.6,10.0,1.2,8.464689717859178,1.9979594751476348
PP_BW0.20_AQ0.35_RP0.60_TK10_TS1.6,chase,0.01804442402113171,-0.009031426435612944,19,193.56588735503504,183.59675025503506,3.023103470663992,54.869360954283025,-6.482146751170006,9.66298685552816,1.529441027027381,82.74648178355653,-2.7360851133943327,0.2,0.35,0.6,10.0,1.6,8.464689717859178,1.9979594751476348
PP_BW0.20_AQ0.35_RP0.60_TK10_TS2.0,chase,0.01804442402113171,-0.009031426435612944,19,193.56588735503504,183.59675025503506,3.023103470663992,54.869360954283025,-6.482146751170006,9.66298685552816,1.529441027027381,82.74648178355653,-2.7360851133943327,0.2,0.35,0.6,10.0,2.0,8.464689717859178,1.9979594751476348
PP_BW0.20_AQ0.35_RP0.65_TK10_TS1.2,chase,0.01804442402113171,-0.009031426435612944,19,193.56588735503504,183.59675025503506,3.023103470663992,54.869360954283025,-6.482146751170006,9.66298685552816,1.529441027027381,82.74648178355653,-2.7360851133943327,0.2,0.35,0.65,10.0,1.2,8.464689717859178,1.9979594751476348
PP_BW0.20_AQ0.35_RP0.65_TK10_TS1.6,chase,0.01804442402113171,-0.009031426435612944,19,193.56588735503504,183.59675025503506,3.023103470663992,54.869360954283025,-6.482146751170006,9.66298685552816,1.529441027027381,82.74648178355653,-2.7360851133943327,0.2,0.35,0.65,10.0,1.6,8.464689717859178,1.9979594751476348
PP_BW0.20_AQ0.35_RP0.65_TK10_TS2.0,chase,0.01804442402113171,-0.009031426435612944,19,193.56588735503504,183.59675025503506,3.023103470663992,54.869360954283025,-6.482146751170006,9.66298685552816,1.529441027027381,82.74648178355653,-2.7360851133943327,0.2,0.35,0.65,10.0,2.0,8.464689717859178,1.9979594751476348
PP_BW0.20_AQ0.40_RP0.55_TK8_TS1.2,chase,0.017841030111884315,-0.009012141113073802,20,190.34900831302824,181.64998709302824,2.971620044072305,45.63038944158438,-6.580882111177003,9.082499354651413,1.5924207872139142,101.0944939558454,-2.6394357047728745,0.2,0.4,0.55,8.0,1.2,6.933780102835378,1.9796660846779854
PP_BW0.20_AQ0.40_RP0.55_TK8_TS1.6,chase,0.017841030111884315,-0.009012141113073802,20,190.34900831302824,181.64998709302824,2.971620044072305,45.63038944158438,-6.580882111177003,9.082499354651413,1.5924207872139142,101.0944939558454,-2.6394357047728745,0.2,0.4,0.55,8.0,1.6,6.933780102835378,1.9796660846779854
PP_BW0.20_AQ0.40_RP0.55_TK8_TS2.0,chase,0.017841030111884315,-0.009012141113073802,20,190.34900831302824,181.64998709302824,2.971620044072305,45.63038944158438,-6.580882111177003,9.082499354651413,1.5924207872139142,101.0944939558454,-2.6394357047728745,0.2,0.4,0.55,8.0,2.0,6.933780102835378,1.9796660846779854
