variant,entry_mode,return,max_drawdown,trade_count,gross_closed_pnl,net_closed_pnl,profit_factor,avg_winner,avg_loser,expectancy_per_trade,avg_R_realized,remove_best_trade_net,mfe_capture_ratio,squeeze_bw_q,squeeze_atr_q,range_pos_threshold,take_R,trail_start_R,winner_loser_ratio,return_over_dd
PP_BW0.20_AQ0.40_RP0.60_TK8_TS1.2,chase,0.017841030111884315,-0.009012141113073802,20,190.34900831302824,181.64998709302824,2.971620044072305,45.63038944158438,-6.580882111177003,9.082499354651413,1.5924207872139142,101.0944939558454,-2.6394357047728745,0.2,0.4,0.6,8.0,1.2,6.933780102835378,1.9796660846779854
PP_BW0.20_AQ0.40_RP0.60_TK8_TS1.6,chase,0.017841030111884315,-0.009012141113073802,20,190.34900831302824,181.64998709302824,2.971620044072305,45.63038944158438,-6.580882111177003,9.082499354651413,1.5924207872139142,101.0944939558454,-2.6394357047728745,0.2,0.4,0.6,8.0,1.6,6.933780102835378,1.9796660846779854
PP_BW0.20_AQ0.40_RP0.60_TK8_TS2.0,chase,0.017841030111884315,-0.009012141113073802,20,190.34900831302824,181.64998709302824,2.971620044072305,45.63038944158438,-6.580882111177003,9.082499354651413,1.5924207872139142,101.0944939558454,-2.6394357047728745,0.2,0.4,0.6,8.0,2.0,6.933780102835378,1.9796660846779854
PP_BW0.20_AQ0.40_RP0.65_TK8_TS1.2,chase,0.017841030111884315,-0.009012141113073802,20,190.34900831302824,181.64998709302824,2.971620044072305,45.63038944158438,-6.580882111177003,9.082499354651413,1.5924207872139142,101.0944939558454,-2.6394357047728745,0.2,0.4,0.65,8.0,1.2,6.933780102835378,1.9796660846779854
PP_BW0.20_AQ0.40_RP0.65_TK8_TS1.6,chase,0.017841030111884315,-0.009012141113073802,20,190.34900831302824,181.64998709302824,2.971620044072305,45.63038944158438,-6.580882111177003,9.082499354651413,1.5924207872139142,101.0944939558454,-2.6394357047728745,0.2,0.4,0.65,8.0,1.6,6.933780102835378,1.9796660846779854
PP_BW0.20_AQ0.40_RP0.65_TK8_TS2.0,chase,0.017841030111884315,-0.009012141113073802,20,190.34900831302824,181.64998709302824,2.971620044072305,45.63038944158438,-6.580882111177003,9.082499354651413,1.5924207872139142,101.0944939558454,-2.6394357047728745,0.2,0.4,0.65,8.0,2.0,6.933780102835378,1.9796660846779854
PP_BW0.20_AQ0.40_RP0.55_TK10_TS1.2,chase,0.017431743472066108,-0.009031426435612944,20,187.63775003571723,177.55576506571725,2.834423574801882,54.869360954283025,-6.45273598037986,8.877788253285862,1.4012683442093994,76.70549659423872,-2.7959748917470635,0.2,0.4,0.55,10.0,1.2,8.503270724405645,1.9301207396573399
PP_BW0.20_AQ0.40_RP0.55_TK10_TS1.6,chase,0.017431743472066108,-0.009031426435612944,20,187.63775003571723,177.55576506571725,2.834423574801882,54.869360954283025,-6.45273598037986,8.877788253285862,1.4012683442093994,76.70549659423872,-2.7959748917470635,0.2,0.4,0.55,10.0,1.6,8.503270724405645,1.9301207396573399
PP_BW0.20_AQ0.40_RP0.55_TK10_TS2.0,chase,0.017431743472066108,-0.009031426435612944,20,187.63775003571723,177.55576506571725,2.834423574801882,54.869360954283025,-6.45273598037986,8.877788253285862,1.4012683442093994,76.70549659423872,-2.7959748917470635,0.2,0.4,0.55,10.0,2.0,8.503270724405645,1.9301207396573399
PP_BW0.20_AQ0.40_RP0.60_TK10_TS1.2,chase,0.017431743472066108,-0.009031426435612944,20,187.63775003571723,177.55576506571725,2.834423574801882,54.869360954283025,-6.45273598037986,8.877788253285862,1.4012683442093994,76.70549659423872,-2.7959748917470635,0.2,0.4,0.6,10.0,1.2,8.503270724405645,1.9301207396573399
PP_BW0.20_AQ0.40_RP0.60_TK10_TS1.6,chase,0.017431743472066108,-0.009031426435612944,20,187.63775003571723,177.55576506571725,2.834423574801882,54.869360954283025,-6.45273598037986,8.877788253285862,1.4012683442093994,76.70549659423872,-2.7959748917470635,0.2,0.4,0.6,10.0,1.6,8.503270724405645,1.9301207396573399
PP_BW0.20_AQ0.40_RP0.60_TK10_TS2.0,chase,0.017431743472066108,-0.009031426435612944,20,187.63775003571723,177.55576506571725,2.834423574801882,54.869360954283025,-6.45273598037986,8.877788253285862,1.4012683442093994,76.70549659423872,-2.7959748917470635,0.2,0.4,0.6,10.0,2.0,8.503270724405645,1.9301207396573399
PP_BW0.20_AQ0.40_RP0.65_TK10_TS1.2,chase,0.017431743472066108,-0.009031426435612944,20,187.63775003571723,177.55576506571725,2.834423574801882,54.869360954283025,-6.45273598037986,8.877788253285862,1.4012683442093994,76.70549659423872,-2.7959748917470635,0.2,0.4,0.65,10.0,1.2,8.503270724405645,1.9301207396573399
PP_BW0.20_AQ0.40_RP0.65_TK10_TS1.6,chase,0.017431743472066108,-0.009031426435612944,20,187.63775003571723,177.55576506571725,2.834423574801882,54.869360954283025,-6.45273598037986,8.877788253285862,1.4012683442093994,76.70549659423872,-2.7959748917470635,0.2,0.4,0.65,10.0,1.6,8.503270724405645,1.9301207396573399
PP_BW0.20_AQ0.40_RP0.65_TK10_TS2.0,chase,0.017431743472066108,-0.009031426435612944,20,187.63775003571723,177.55576506571725,2.834423574801882,54.869360954283025,-6.45273598037986,8.877788253285862,1.4012683442093994,76.70549659423872,-2.7959748917470635,0.2,0.4,0.65,10.0,2.0,8.503270724405645,1.9301207396573399
PP_BW0.25_AQ0.30_RP0.55_TK8_TS1.2,chase,0.016546384269733094,-0.009012141113073802,21,178.24272266869582,168.99604473869582,2.6127686327762976,45.63038944158438,-6.985752794054031,8.047430701842657,1.464952616848259,88.44055160151296,-2.5307547795391963,0.25,0.3,0.55,8.0,1.2,6.531921581940743,1.836010340065521
PP_BW0.25_AQ0.30_RP0.55_TK8_TS1.6,chase,0.016546384269733094,-0.009012141113073802,21,178.24272266869582,168.99604473869582,2.6127686327762976,45.63038944158438,-6.985752794054031,8.047430701842657,1.464952616848259,88.44055160151296,-2.5307547795391963,0.25,0.3,0.55,8.0,1.6,6.531921581940743,1.836010340065521
PP_BW0.25_AQ0.30_RP0.55_TK8_TS2.0,chase,0.016546384269733094,-0.009012141113073802,21,178.24272266869582,168.99604473869582,2.6127686327762976,45.63038944158438,-6.985752794054031,8.047430701842657,1.464952616848259,88.44055160151296,-2.5307547795391963,0.25,0.3,0.55,8.0,2.0,6.531921581940743,1.836010340065521
PP_BW0.25_AQ0.30_RP0.60_TK8_TS1.2,chase,0.016546384269733094,-0.009012141113073802,21,178.24272266869582,168.99604473869582,2.6127686327762976,45.63038944158438,-6.985752794054031,8.047430701842657,1.464952616848259,88.44055160151296,-2.5307547795391963,0.25,0.3,0.6,8.0,1.2,6.531921581940743,1.836010340065521
PP_BW0.25_AQ0.30_RP0.60_TK8_TS1.6,chase,0.016546384269733094,-0.009012141113073802,21,178.24272266869582,168.99604473869582,2.6127686327762976,45.63038944158438,-6.985752794054031,8.047430701842657,1.464952616848259,88.44055160151296,-2.5307547795391963,0.25,0.3,0.6,8.0,1.6,6.531921581940743,1.836010340065521
PP_BW0.25_AQ0.30_RP0.60_TK8_TS2.0,chase,0.016546384269733094,-0.009012141113073802,21,178.24272266869582,168.99604473869582,2.6127686327762976,45.63038944158438,-6.985752794054031,8.047430701842657,1.464952616848259,88.44055160151296,-2.5307547795391963,0.25,0.3,0.6,8.0,2.0,6.531921581940743,1.836010340065521
PP_BW0.25_AQ0.30_RP0.65_TK8_TS1.2,chase,0.016546384269733094,-0.009012141113073802,21,178.24272266869582,168.99604473869582,2.6127686327762976,45.63038944158438,-6.985752794054031,8.047430701842657,1.464952616848259,88.44055160151296,-2.5307547795391963,0.25,0.3,0.65,8.0,1.2,6.531921581940743,1.836010340065521
PP_BW0.25_AQ0.30_RP0.65_TK8_TS1.6,chase,0.016546384269733094,-0.009012141113073802,21,178.24272266869582,168.99604473869582,2.6127686327762976,45.63038944158438,-6.985752794054031,8.047430701842657,1.464952616848259,88.44055160151296,-2.5307547795391963,0.25,0.3,0.65,8.0,1.6,6.531921581940743,1.836010340065521
PP_BW0.25_AQ0.30_RP0.65_TK8_TS2.0,chase,0.016546384269733094,-0.009012141113073802,21,178.24272266869582,168.99604473869582,2.6127686327762976,45.63038944158438,-6.985752794054031,8.047430701842657,1.464952616848259,88.44055160151296,-2.5307547795391963,0.25,0.3,0.65,8.0,2.0,6.531921581940743,1.836010340065521
PP_BW0.25_AQ0.30_RP0.55_TK10_TS1.2,chase,0.016137097629914665,-0.009031426435612944,21,175.53146439138482,164.90182271138482,2.5067097605346267,54.869360954283025,-6.840311378751895,7.852467748161182,1.2829026711296727,64.0515542399063,-2.6798397195146144,0.25,0.3,0.55,10.0,1.2,8.021471233710805,1.7867717513905073
PP_BW0.25_AQ0.30_RP0.55_TK10_TS1.6,chase,0.016137097629914665,-0.009031426435612944,21,175.53146439138482,164.90182271138482,2.5067097605346267,54.869360954283025,-6.840311378751895,7.852467748161182,1.2829026711296727,64.0515542399063,-2.6798397195146144,0.25,0.3,0.55,10.0,1.6,8.021471233710805,1.7867717513905073
PP_BW0.25_AQ0.30_RP0.55_TK10_TS2.0,chase,0.016137097629914665,-0.009031426435612944,21,175.53146439138482,164.90182271138482,2.5067097605346267,54.869360954283025,-6.840311378751895,7.852467748161182,1.2829026711296727,64.0515542399063,-2.6798397195146144,0.25,0.3,0.55,10.0,2.0,8.021471233710805,1.7867717513905073
PP_BW0.25_AQ0.30_RP0.60_TK10_TS1.2,chase,0.016137097629914665,-0.009031426435612944,21,175.53146439138482,164.90182271138482,2.5067097605346267,54.869360954283025,-6.840311378751895,7.852467748161182,1.2829026711296727,64.0515542399063,-2.6798397195146144,0.25,0.3,0.6,10.0,1.2,8.021471233710805,1.7867717513905073
PP_BW0.25_AQ0.30_RP0.60_TK10_TS1.6,chase,0.016137097629914665,-0.009031426435612944,21,175.53146439138482,164.90182271138482,2.5067097605346267,54.869360954283025,-6.840311378751895,7.852467748161182,1.2829026711296727,64.0515542399063,-2.6798397195146144,0.25,0.3,0.6,10.0,1.6,8.021471233710805,1.7867717513905073
PP_BW0.25_AQ0.30_RP0.60_TK10_TS2.0,chase,0.016137097629914665,-0.009031426435612944,21,175.53146439138482,164.90182271138482,2.5067097605346267,54.869360954283025,-6.840311378751895,7.852467748161182,1.2829026711296727,64.0515542399063,-2.6798397195146144,0.25,0.3,0.6,10.0,2.0,8.021471233710805,1.7867717513905073
PP_BW0.25_AQ0.30_RP0.65_TK10_TS1.2,chase,0.016137097629914665,-0.009031426435612944,21,175.53146439138482,164.90182271138482,2.5067097605346267,54.869360954283025,-6.840311378751895,7.852467748161182,1.2829026711296727,64.0515542399063,-2.6798397195146144,0.25,0.3,0.65,10.0,1.2,8.021471233710805,1.7867717513905073
PP_BW0.25_AQ0.30_RP0.65_TK10_TS1.6,chase,0.016137097629914665,-0.009031426435612944,21,175.53146439138482,164.90182271138482,2.5067097605346267,54.869360954283025,-6.840311378751895,7.852467748161182,1.2829026711296727,64.0515542399063,-2.6798397195146144,0.25,0.3,0.65,10.0,1.6,8.021471233710805,1.7867717513905073
PP_BW0.25_AQ0.30_RP0.65_TK10_TS2.0,chase,0.016137097629914665,-0.009031426435612944,21,175.53146439138482,164.90182271138482,2.5067097605346267,54.869360954283025,-6.840311378751895,7.852467748161182,1.2829026711296727,64.0515542399063,-2.6798397195146144,0.25,0.3,0.65,10.0,2.0,8.021471233710805,1.7867717513905073
PP_BW0.25_AQ0.35_RP0.55_TK8_TS1.2,chase,0.014979784871062218,-0.010541574604067794,22,163.01038117123932,153.53520091123934,2.2768304206881735,45.63038944158438,-7.515445983641685,6.978872768692697,1.3515972760726636,72.97970777405646,-4.656182193955383,0.25,0.35,0.55,8.0,1.2,6.071547788501796,1.4210196705605824
PP_BW0.25_AQ0.35_RP0.55_TK8_TS1.6,chase,0.014979784871062218,-0.010541574604067794,22,163.01038117123932,153.53520091123934,2.2768304206881735,45.63038944158438,-7.515445983641685,6.978872768692697,1.3515972760726636,72.97970777405646,-4.656182193955383,0.25,0.35,0.55,8.0,1.6,6.071547788501796,1.4210196705605824
PP_BW0.25_AQ0.35_RP0.55_TK8_TS2.0,chase,0.014979784871062218,-0.010541574604067794,22,163.01038117123932,153.53520091123934,2.2768304206881735,45.63038944158438,-7.515445983641685,6.978872768692697,1.3515972760726636,72.97970777405646,-4.656182193955383,0.25,0.35,0.55,8.0,2.0,6.071547788501796,1.4210196705605824
PP_BW0.25_AQ0.35_RP0.60_TK8_TS1.2,chase,0.014979784871062218,-0.010541574604067794,22,163.01038117123932,153.53520091123934,2.2768304206881735,45.63038944158438,-7.515445983641685,6.978872768692697,1.3515972760726636,72.97970777405646,-4.656182193955383,0.25,0.35,0.6,8.0,1.2,6.071547788501796,1.4210196705605824
PP_BW0.25_AQ0.35_RP0.60_TK8_TS1.6,chase,0.014979784871062218,-0.010541574604067794,22,163.01038117123932,153.53520091123934,2.2768304206881735,45.63038944158438,-7.515445983641685,6.978872768692697,1.3515972760726636,72.97970777405646,-4.656182193955383,0.25,0.35,0.6,8.0,1.6,6.071547788501796,1.4210196705605824
PP_BW0.25_AQ0.35_RP0.60_TK8_TS2.0,chase,0.014979784871062218,-0.010541574604067794,22,163.01038117123932,153.53520091123934,2.2768304206881735,45.63038944158438,-7.515445983641685,6.978872768692697,1.3515972760726636,72.97970777405646,-4.656182193955383,0.25,0.35,0.6,8.0,2.0,6.071547788501796,1.4210196705605824
PP_BW0.25_AQ0.35_RP0.65_TK8_TS1.2,chase,0.014979784871062218,-0.010541574604067794,22,163.01038117123932,153.53520091123934,2.2768304206881735,45.63038944158438,-7.515445983641685,6.978872768692697,1.3515972760726636,72.97970777405646,-4.656182193955383,0.25,0.35,0.65,8.0,1.2,6.071547788501796,1.4210196705605824
PP_BW0.25_AQ0.35_RP0.65_TK8_TS1.6,chase,0.014979784871062218,-0.010541574604067794,22,163.01038117123932,153.53520091123934,2.2768304206881735,45.63038944158438,-7.515445983641685,6.978872768692697,1.3515972760726636,72.97970777405646,-4.656182193955383,0.25,0.35,0.65,8.0,1.6,6.071547788501796,1.4210196705605824
PP_BW0.25_AQ0.35_RP0.65_TK8_TS2.0,chase,0.014979784871062218,-0.010541574604067794,22,163.01038117123932,153.53520091123934,2.2768304206881735,45.63038944158438,-7.515445983641685,6.978872768692697,1.3515972760726636,72.97970777405646,-4.656182193955383,0.25,0.35,0.65,8.0,2.0,6.071547788501796,1.4210196705605824
PP_BW0.30_AQ0.30_RP0.55_TK8_TS1.2,chase,0.014979784871062218,-0.010541574604067794,22,163.01038117123932,153.53520091123934,2.2768304206881735,45.63038944158438,-7.515445983641685,6.978872768692697,1.3515972760726636,72.97970777405646,-4.656182193955383,0.3,0.3,0.55,8.0,1.2,6.071547788501796,1.4210196705605824
PP_BW0.30_AQ0.30_RP0.55_TK8_TS1.6,chase,0.014979784871062218,-0.010541574604067794,22,163.01038117123932,153.53520091123934,2.2768304206881735,45.63038944158438,-7.515445983641685,6.978872768692697,1.3515972760726636,72.97970777405646,-4.656182193955383,0.3,0.3,0.55,8.0,1.6,6.071547788501796,1.4210196705605824
PP_BW0.30_AQ0.30_RP0.55_TK8_TS2.0,chase,0.014979784871062218,-0.010541574604067794,22,163.01038117123932,153.53520091123934,2.2768304206881735,45.63038944158438,-7.515445983641685,6.978872768692697,1.3515972760726636,72.97970777405646,-4.656182193955383,0.3,0.3,0.55,8.0,2.0,6.071547788501796,1.4210196705605824
PP_BW0.30_AQ0.30_RP0.60_TK8_TS1.2,chase,0.014979784871062218,-0.010541574604067794,22,163.01038117123932,153.53520091123934,2.2768304206881735,45.63038944158438,-7.515445983641685,6.978872768692697,1.3515972760726636,72.97970777405646,-4.656182193955383,0.3,0.3,0.6,8.0,1.2,6.071547788501796,1.4210196705605824
PP_BW0.30_AQ0.30_RP0.60_TK8_TS1.6,chase,0.014979784871062218,-0.010541574604067794,22,163.01038117123932,153.53520091123934,2.2768304206881735,45.63038944158438,-7.515445983641685,6.978872768692697,1.3515972760726636,72.97970777405646,-4.656182193955383,0.3,0.3,0.6,8.0,1.6,6.071547788501796,1.4210196705605824
PP_BW0.30_AQ0.30_RP0.60_TK8_TS2.0,chase,0.014979784871062218,-0.010541574604067794,22,163.01038117123932,153.53520091123934,2.2768304206881735,45.63038944158438,-7.515445983641685,6.978872768692697,1.3515972760726636,72.97970777405646,-4.656182193955383,0.3,0.3,0.6,8.0,2.0,6.071547788501796,1.4210196705605824
PP_BW0.30_AQ0.30_RP0.65_TK8_TS1.2,chase,0.014979784871062218,-0.010541574604067794,22,163.01038117123932,153.53520091123934,2.2768304206881735,45.63038944158438,-7.515445983641685,6.978872768692697,1.3515972760726636,72.97970777405646,-4.656182193955383,0.3,0.3,0.65,8.0,1.2,6.071547788501796,1.4210196705605824
PP_BW0.30_AQ0.30_RP0.65_TK8_TS1.6,chase,0.014979784871062218,-0.010541574604067794,22,163.01038117123932,153.53520091123934,2.2768304206881735,45.63038944158438,-7.515445983641685,6.978872768692697,1.3515972760726636,72.97970777405646,-4.656182193955383,0.3,0.3,0.65,8.0,1.6,6.071547788501796,1.4210196705605824
PP_BW0.30_AQ0.30_RP0.65_TK8_TS2.0,chase,0.014979784871062218,-0.010541574604067794,22,163.01038117123932,153.53520091123934,2.2768304206881735,45.63038944158438,-7.515445983641685,6.978872768692697,1.3515972760726636,72.97970777405646,-4.656182193955383,0.3,0.3,0.65,8.0,2.0,6.071547788501796,1.4210196705605824
PP_BW0.30_AQ0.35_RP0.55_TK8_TS1.2,chase,0.014681283488200192,-0.010544647522659378,22,160.27725824115402,150.54252737615403,2.221541385561892,45.63038944158438,-7.702488079584516,6.842842153461547,1.351109703310921,69.98703423897115,-4.616139268565821,0.3,0.35,0.55,8.0,1.2,5.9241103614983786,1.3922972253602222
PP_BW0.30_AQ0.35_RP0.55_TK8_TS1.6,chase,0.014681283488200192,-0.010544647522659378,22,160.27725824115402,150.54252737615403,2.221541385561892,45.63038944158438,-7.702488079584516,6.842842153461547,1.351109703310921,69.98703423897115,-4.616139268565821,0.3,0.35,0.55,8.0,1.6,5.9241103614983786,1.3922972253602222
PP_BW0.30_AQ0.35_RP0.55_TK8_TS2.0,chase,0.014681283488200192,-0.010544647522659378,22,160.27725824115402,150.54252737615403,2.221541385561892,45.63038944158438,-7.702488079584516,6.842842153461547,1.351109703310921,69.98703423897115,-4.616139268565821,0.3,0.35,0.55,8.0,2.0,5.9241103614983786,1.3922972253602222
PP_BW0.30_AQ0.35_RP0.60_TK8_TS1.2,chase,0.014681283488200192,-0.010544647522659378,22,160.27725824115402,150.54252737615403,2.221541385561892,45.63038944158438,-7.702488079584516,6.842842153461547,1.351109703310921,69.98703423897115,-4.616139268565821,0.3,0.35,0.6,8.0,1.2,5.9241103614983786,1.3922972253602222
PP_BW0.30_AQ0.35_RP0.60_TK8_TS1.6,chase,0.014681283488200192,-0.010544647522659378,22,160.27725824115402,150.54252737615403,2.221541385561892,45.63038944158438,-7.702488079584516,6.842842153461547,1.351109703310921,69.98703423897115,-4.616139268565821,0.3,0.35,0.6,8.0,1.6,5.9241103614983786,1.3922972253602222
PP_BW0.30_AQ0.35_RP0.60_TK8_TS2.0,chase,0.014681283488200192,-0.010544647522659378,22,160.27725824115402,150.54252737615403,2.221541385561892,45.63038944158438,-7.702488079584516,6.842842153461547,1.351109703310921,69.98703423897115,-4.616139268565821,0.3,0.35,0.6,8.0,2.0,5.9241103614983786,1.3922972253602222
PP_BW0.30_AQ0.35_RP0.65_TK8_TS1.2,chase,0.014681283488200192,-0.010544647522659378,22,160.27725824115402,150.54252737615403,2.221541385561892,45.63038944158438,-7.702488079584516,6.842842153461547,1.351109703310921,69.98703423897115,-4.616139268565821,0.3,0.35,0.65,8.0,1.2,5.9241103614983786,1.3922972253602222
PP_BW0.30_AQ0.35_RP0.65_TK8_TS1.6,chase,0.014681283488200192,-0.010544647522659378,22,160.27725824115402,150.54252737615403,2.221541385561892,45.63038944158438,-7.702488079584516,6.842842153461547,1.351109703310921,69.98703423897115,-4.616139268565821,0.3,0.35,0.65,8.0,1.6,5.9241103614983786,1.3922972253602222
PP_BW0.30_AQ0.35_RP0.65_TK8_TS2.0,chase,0.014681283488200192,-0.010544647522659378,22,160.27725824115402,150.54252737615403,2.221541385561892,45.63038944158438,-7.702488079584516,6.842842153461547,1.351109703310921,69.98703423897115,-4.616139268565821,0.3,0.35,0.65,8.0,2.0,5.9241103614983786,1.3922972253602222
PP_BW0.25_AQ0.35_RP0.55_TK10_TS1.2,chase,0.014570498231244011,-0.0105641328023649,22,160.2991228939283,149.4409788839283,2.1964292123454863,54.869360954283025,-7.3474015227933425,6.792771767451286,1.1778223278867406,48.59071041244977,-4.7984905457501,0.25,0.35,0.55,10.0,1.2,7.467859321974653,1.3792422439049838
